Latitude,Longitude,Zone,GHI (kWh/m2)
45.4981322,9.1879443,Zone 9,1405.5
45.4981564,9.187861,Zone 9,1405.5
45.4981725,9.1869213,Zone 9,1405.5
45.4981742,9.1877805,Zone 9,1405.5
45.4982039,9.1876809,Zone 9,1405.5
45.4982267,9.187599,Zone 9,1405.5
45.4982465,9.1875241,Zone 9,1405.5
45.4982738,9.187447,Zone 9,1405.5
45.4982999,9.1861718,Zone 9,1405.5
45.498355,9.1871601,Zone 9,1405.5
45.4983845,9.1864088,Zone 9,1405.5
45.4989363,9.186048,Zone 9,1405.5
45.4990639,9.1858718,Zone 9,1405.5
45.5047422,9.1839477,Zone 9,1405.1
45.5047712,9.1839943,Zone 9,1405.1
45.5047832,9.1839081,Zone 9,1405.1
45.5048098,9.1839546,Zone 9,1405.1
45.5052134,9.1850907,Zone 9,1404.9
45.5129522,9.178222,Zone 9,1404.5
45.5131333,9.1781857,Zone 9,1404.5
45.5136093,9.1780793,Zone 9,1404.5
45.5196456,9.1765904,Zone 9,1404.4
45.5199055,9.1763114,Zone 9,1404.4
45.5206252,9.1753116,Zone 9,1404.4
45.520967,9.172494,Zone 9,1404.5
45.5210038,9.1724519,Zone 9,1404.5
45.5214016,9.1737848,Zone 9,1404.5
45.5216031,9.1734558,Zone 9,1404.5
45.5224828,9.1743224,Zone 9,1404.5
45.5209572,9.1779756,Zone 9,1404.2
45.5215256,9.1767593,Zone 9,1404.4
45.5215688,9.176777,Zone 9,1404.4
45.5216727,9.1765319,Zone 9,1404.4
45.5217151,9.1765694,Zone 9,1404.4
45.5217385,9.1776811,Zone 9,1404.2
45.5217648,9.1773995,Zone 9,1404.4
45.5217752,9.176531,Zone 9,1404.4
45.5227129,9.1837518,Zone 9,1404.3
45.5231371,9.1747787,Zone 9,1404.6
45.525734,9.2024945,Zone 9,1404.6
45.52574,9.2025568,Zone 9,1404.6
45.5265291,9.2032063,Zone 9,1404.6
45.5268995,9.2034836,Zone 9,1404.6
45.5256223,9.1732801,Zone 9,1404.6
45.5256223,9.1733069,Zone 9,1404.6
45.4887455,9.1872503,Zone 9,1406.2
45.5304416,9.1676652,Zone 9,1404.8
45.5285367,9.1695687,Zone 9,1404.8
45.5288478,9.1710109,Zone 9,1404.8
45.5307802,9.1693638,Zone 9,1404.8
45.5156828,9.1669696,Zone 9,1404.7
45.5172453,9.166702,Zone 9,1404.7
45.5172453,9.1667424,Zone 9,1404.7
45.5172977,9.1671833,Zone 9,1404.7
45.5173015,9.167251,Zone 9,1404.7
45.5173325,9.1669767,Zone 9,1404.7
45.5173574,9.1669735,Zone 9,1404.7
45.517662,9.1671418,Zone 9,1404.6
45.5178814,9.1708729,Zone 9,1404.6
45.517964,9.1670983,Zone 9,1404.6
45.5179685,9.1671758,Zone 9,1404.6
45.5181375,9.1670877,Zone 9,1404.6
45.5181394,9.1671762,Zone 9,1404.6
45.5191791,9.1689947,Zone 9,1404.5
45.5196185,9.1698098,Zone 9,1404.5
45.5129553,9.1741325,Zone 9,1404.6
45.5191553,9.1768522,Zone 9,1404.4
45.5135867,9.1779222,Zone 9,1404.5
45.5136551,9.1745871,Zone 9,1404.6
45.51368,9.1745869,Zone 9,1404.6
45.5135725,9.174452,Zone 9,1404.6
45.5135748,9.1744827,Zone 9,1404.6
45.5135804,9.1744161,Zone 9,1404.6
45.5135834,9.1745172,Zone 9,1404.6
45.5135953,9.174547,Zone 9,1404.6
45.5136085,9.1743599,Zone 9,1404.6
45.5136115,9.1745678,Zone 9,1404.6
45.513632,9.1743467,Zone 9,1404.6
45.513633,9.1745815,Zone 9,1404.6
45.5136522,9.1743396,Zone 9,1404.6
45.5137052,9.1743514,Zone 9,1404.6
45.5137237,9.174555,Zone 9,1404.6
45.5137254,9.1743698,Zone 9,1404.6
45.5137383,9.174393,Zone 9,1404.6
45.5137416,9.1745286,Zone 9,1404.6
45.5137476,9.174496,Zone 9,1404.6
45.5137499,9.1744341,Zone 9,1404.6
45.5137532,9.1744634,Zone 9,1404.6
45.5169937,9.1713465,Zone 9,1404.5
45.5171978,9.1712504,Zone 9,1404.5
45.5182163,9.1709133,Zone 9,1404.6
45.5190397,9.1703651,Zone 9,1404.6
45.5178719,9.1693469,Zone 9,1404.5
45.4952497,9.1867821,Zone 9,1405.6
45.495252,9.1868312,Zone 9,1405.6
45.5255625,9.214033,Zone 9,1404.7
45.525805,9.2139242,Zone 9,1404.7
45.5258717,9.2133223,Zone 9,1404.7
45.52582,9.2135007,Zone 9,1404.7
45.5018126,9.1593698,Zone 9,1405.9
45.5018614,9.1592719,Zone 9,1405.9
45.5018128,9.1592343,Zone 9,1405.9
45.5018762,9.1591326,Zone 9,1405.9
45.5017807,9.1594857,Zone 9,1405.9
45.5045261,9.1643946,Zone 9,1405.6
45.5047239,9.1643194,Zone 9,1405.6
45.5048785,9.1642492,Zone 9,1405.6
45.5055835,9.1663739,Zone 9,1405.4
45.5057645,9.1662712,Zone 9,1405.4
45.5084785,9.167758,Zone 9,1405.1
45.5090259,9.1723538,Zone 9,1405.1
45.4964096,9.1814576,Zone 9,1405.6
45.4861231,9.185131,Zone 9,1406.2
45.4861815,9.1857199,Zone 9,1406.2
45.4858933,9.1849476,Zone 9,1406.1
45.4859332,9.1865574,Zone 9,1406.2
45.4859517,9.1854921,Zone 9,1406.2
45.4859747,9.1864719,Zone 9,1406.2
45.4860062,9.1850282,Zone 9,1406.2
45.4860666,9.1856143,Zone 9,1406.2
45.486238,9.1852532,Zone 9,1406.2
45.486245,9.1848427,Zone 9,1406.1
45.4862652,9.1858116,Zone 9,1406.2
45.4864157,9.1844638,Zone 9,1406.1
45.4864366,9.1854504,Zone 9,1406.2
45.4851468,9.185281,Zone 9,1406.2
45.4851653,9.1855908,Zone 9,1406.2
45.4854808,9.1858769,Zone 9,1406.2
45.4855115,9.1851199,Zone 9,1406.2
45.485549,9.186388,Zone 9,1406.2
45.4855719,9.1846615,Zone 9,1406.1
45.4855738,9.1867003,Zone 9,1406.2
45.4855899,9.1859797,Zone 9,1406.2
45.4856415,9.1858422,Zone 9,1406.2
45.4856561,9.186488,Zone 9,1406.2
45.4856829,9.1847587,Zone 9,1406.1
45.4856834,9.1860963,Zone 9,1406.2
45.4856867,9.1868319,Zone 9,1406.2
45.485717,9.1867505,Zone 9,1406.2
45.4857219,9.1853088,Zone 9,1406.2
45.4855344,9.1857283,Zone 9,1406.2
45.4858348,9.1853893,Zone 9,1406.2
45.4858598,9.1867302,Zone 9,1406.2
45.4858839,9.1863769,Zone 9,1406.2
45.48579,9.1848587,Zone 9,1406.1
45.4863588,9.1849599,Zone 9,1406.1
45.4865359,9.1845743,Zone 9,1406.1
45.4852403,9.1853921,Zone 9,1406.2
45.485251,9.1860547,Zone 9,1406.2
45.4852607,9.1857019,Zone 9,1406.2
45.485307,9.1849198,Zone 9,1406.1
45.4853455,9.1854977,Zone 9,1406.2
45.4853645,9.1864646,Zone 9,1406.2
45.4853659,9.1857963,Zone 9,1406.2
45.4854005,9.1850226,Zone 9,1406.2
45.485475,9.186238,Zone 9,1406.2
45.4857521,9.1866727,Zone 9,1406.2
45.485769,9.1866352,Zone 9,1406.2
45.4857844,9.186949,Zone 9,1406.2
45.4849423,9.1857338,Zone 9,1406.5
45.4850504,9.1858491,Zone 9,1406.2
45.4850572,9.1854755,Zone 9,1406.2
45.4851458,9.1859602,Zone 9,1406.2
45.4854428,9.1856171,Zone 9,1406.2
45.4854746,9.1865864,Zone 9,1406.2
45.4854784,9.1845587,Zone 9,1406.1
45.4856186,9.1852199,Zone 9,1406.2
45.4853659,9.1861352,Zone 9,1406.2
45.5032569,9.1610227,Zone 9,1405.7
45.5032929,9.1610052,Zone 9,1405.7
45.5102792,9.1760295,Zone 9,1404.7
45.5297599,9.2113687,Zone 9,1404.6
45.5297738,9.2115062,Zone 9,1404.6
45.5105777,9.1761232,Zone 9,1404.7
45.5034022,9.1768831,Zone 9,1405.3
45.4983836,9.1762553,Zone 9,1405.6
45.4992029,9.1786144,Zone 9,1405.4
45.5026206,9.1773648,Zone 9,1405.3
45.5042577,9.1770992,Zone 9,1405.3
45.5089431,9.1737802,Zone 9,1404.9
45.5089873,9.1739011,Zone 9,1404.9
45.5134641,9.1742325,Zone 9,1404.6
45.5159081,9.2138245,Zone 9,1404.8
45.5180284,9.1710673,Zone 9,1404.6
45.4817197,9.1949536,Zone 9,1407.4
45.4824773,9.1932363,Zone 9,1407.4
45.4831631,9.1910362,Zone 9,1406.8
45.486956,9.1964938,Zone 9,1406.7
45.5088235,9.1890709,Zone 9,1404.9
45.5068777,9.1878324,Zone 9,1404.9
45.5075087,9.1881362,Zone 9,1404.9
45.5167293,9.213483,Zone 9,1404.8
45.5148204,9.187896,Zone 9,1404.5
45.5149331,9.1890979,Zone 9,1404.5
45.489007,9.1872235,Zone 9,1406.2
45.5160477,9.1716931,Zone 9,1404.5
45.4940087,9.1884114,Zone 9,1405.9
45.5243147,9.1747859,Zone 9,1404.6
45.5244368,9.1757139,Zone 9,1404.4
45.4826179,9.1850085,Zone 9,1406.5
45.4823078,9.1843767,Zone 9,1406.9
45.4828177,9.1862264,Zone 9,1406.5
45.483458,9.1866062,Zone 9,1406.5
45.4836373,9.1849489,Zone 9,1406.4
45.483149,9.1870322,Zone 9,1406.5
45.482086,9.1859552,Zone 9,1407
45.4838294,9.1850322,Zone 9,1406.5
45.4838629,9.1851085,Zone 9,1406.5
45.4838692,9.1849636,Zone 9,1406.4
45.4838736,9.1851522,Zone 9,1406.5
45.4839027,9.1873143,Zone 9,1406.5
45.483927,9.1873359,Zone 9,1406.5
45.4838482,9.1850828,Zone 9,1406.5
45.4838766,9.1851839,Zone 9,1406.5
45.4819861,9.1861238,Zone 9,1407
45.4821267,9.1859627,Zone 9,1407
45.4821888,9.184857,Zone 9,1406.9
45.4823171,9.1863036,Zone 9,1407
45.4823795,9.1838017,Zone 9,1406.9
45.4827781,9.1858712,Zone 9,1406.5
45.4838433,9.1849775,Zone 9,1406.4
45.4836562,9.1849309,Zone 9,1406.4
45.4836803,9.1849256,Zone 9,1406.4
45.4836896,9.1849839,Zone 9,1406.4
45.4837128,9.1849322,Zone 9,1406.4
45.4837412,9.184945,Zone 9,1406.4
45.4837242,9.1849854,Zone 9,1406.4
45.4838636,9.1849392,Zone 9,1406.4
45.4836952,9.1862007,Zone 9,1406.5
45.5150308,9.1866828,Zone 9,1404.2
45.5188485,9.1845169,Zone 9,1404.2
45.5148441,9.2122769,Zone 9,1404.9
45.5038433,9.1631722,Zone 9,1405.6
45.5002058,9.17888,Zone 9,1405.3
45.4896876,9.187804,Zone 9,1406.3
45.5027695,9.1637105,Zone 9,1405.6
45.5210284,9.1714152,Zone 9,1404.5
45.5058909,9.1849679,Zone 9,1404.9
45.5068698,9.187323,Zone 9,1404.9
45.5188285,9.1843759,Zone 9,1404.2
45.5209762,9.1840042,Zone 9,1404.3
45.5242032,9.1818949,Zone 9,1404.3
45.5233578,9.1751623,Zone 9,1404.4
45.5287065,9.1718178,Zone 9,1404.8
45.5264708,9.1861646,Zone 9,1404.3
45.5205968,9.1521014,Zone 9,1405.1
45.5206068,9.1520815,Zone 9,1405.1
45.5221281,9.1552904,Zone 9,1405
45.483618,9.1818463,Zone 9,1406.4
45.4830186,9.1817603,Zone 9,1406.4
45.4842961,9.1849218,Zone 9,1406.4
45.4842934,9.1852117,Zone 9,1406.5
45.4843213,9.184901,Zone 9,1406.4
45.4844089,9.1824578,Zone 9,1406.4
45.4844767,9.184514,Zone 9,1406.4
45.4839305,9.1818273,Zone 9,1406.4
45.483968,9.1840397,Zone 9,1406.4
45.4832212,9.1817917,Zone 9,1406.4
45.4833807,9.1829195,Zone 9,1406.4
45.4831282,9.1817696,Zone 9,1406.4
45.4838976,9.1821395,Zone 9,1406.4
45.4844776,9.1846369,Zone 9,1406.4
45.4844785,9.1844338,Zone 9,1406.4
45.4845179,9.184691,Zone 9,1406.4
45.4837152,9.1818776,Zone 9,1406.4
45.4838956,9.182366,Zone 9,1406.4
45.4839077,9.1840358,Zone 9,1406.4
45.4839894,9.182801,Zone 9,1406.4
45.4841119,9.1849332,Zone 9,1406.4
45.4842405,9.1849634,Zone 9,1406.4
45.4842511,9.1849937,Zone 9,1406.4
45.4842431,9.1848973,Zone 9,1406.4
45.4844785,9.184677,Zone 9,1406.4
45.4849652,9.1822264,Zone 9,1406.4
45.4851879,9.1821104,Zone 9,1406.2
45.4842643,9.1849199,Zone 9,1406.4
45.4846864,9.1855443,Zone 9,1406.5
45.4844757,9.1844725,Zone 9,1406.4
45.4844795,9.1847331,Zone 9,1406.4
45.4854175,9.1822257,Zone 9,1406.2
45.4877272,9.1875031,Zone 9,1406.3
45.5278005,9.1666476,Zone 9,1404.8
45.5280531,9.1674273,Zone 9,1404.8
45.521396,9.1672779,Zone 9,1404.6
45.4831971,9.1911126,Zone 9,1406.8
45.4816943,9.1915051,Zone 9,1407.3
45.4817979,9.192043,Zone 9,1407.3
45.4819577,9.1917963,Zone 9,1407.3
45.4822148,9.193256,Zone 9,1407.4
45.4824236,9.1930431,Zone 9,1407.4
45.4807705,9.1926856,Zone 9,1407.4
45.4804891,9.1941931,Zone 9,1407.4
45.481182,9.1941311,Zone 9,1407.4
45.4810239,9.1927387,Zone 9,1407.4
45.4809065,9.1930177,Zone 9,1407.4
45.4812083,9.1942028,Zone 9,1407.4
45.4821605,9.193203,Zone 9,1407.4
45.4807066,9.1934987,Zone 9,1407.4
45.4809075,9.1949138,Zone 9,1407.4
45.4810351,9.194604,Zone 9,1407.4
45.4820548,9.1932191,Zone 9,1407.4
45.4829191,9.1896391,Zone 9,1406.6
45.5135918,9.1743379,Zone 9,1404.6
45.51356,9.1743857,Zone 9,1404.6
45.5136198,9.1745523,Zone 9,1404.6
45.5137557,9.1744515,Zone 9,1404.6
45.5206458,9.1692006,Zone 9,1404.6
45.5206458,9.1692123,Zone 9,1404.6
45.5206696,9.1692187,Zone 9,1404.6
45.5216464,9.1681453,Zone 9,1404.6
45.5216584,9.1681383,Zone 9,1404.6
45.5216636,9.1681709,Zone 9,1404.6
45.5216773,9.1681659,Zone 9,1404.6
45.5337528,9.1725892,Zone 9,1404.7
45.4877584,9.1911135,Zone 9,1406.5
45.4883623,9.1895636,Zone 9,1406.3
45.4868193,9.1887817,Zone 9,1406.5
45.4872719,9.1888486,Zone 9,1406.5
45.4876495,9.1914492,Zone 9,1406.5
45.4874506,9.1910656,Zone 9,1406.6
45.4860034,9.1885217,Zone 9,1406.5
45.4850047,9.1835003,Zone 9,1406.1
45.4868492,9.1887308,Zone 9,1406.5
45.4868246,9.188725,Zone 9,1406.5
45.4888747,9.1901378,Zone 9,1406.5
45.4875301,9.1911929,Zone 9,1406.5
45.4891702,9.1907136,Zone 9,1406.5
45.4890583,9.1903194,Zone 9,1406.5
45.4906146,9.1892398,Zone 9,1406.1
45.4890529,9.189085,Zone 9,1406.3
45.4899322,9.1892365,Zone 9,1406.3
45.4898963,9.1889095,Zone 9,1406.3
45.4896123,9.1888767,Zone 9,1406.3
45.4896986,9.1888883,Zone 9,1406.3
45.4896756,9.1892372,Zone 9,1406.3
45.4890289,9.1891792,Zone 9,1406.3
45.4900854,9.1899222,Zone 9,1406.1
45.4888359,9.1906893,Zone 9,1406.5
45.4886398,9.1913071,Zone 9,1406.5
45.4887169,9.1909535,Zone 9,1406.5
45.4862814,9.196275,Zone 9,1406.7
45.4857036,9.1960529,Zone 9,1406.7
45.485854,9.1963227,Zone 9,1406.7
45.4873334,9.1958412,Zone 9,1406.7
45.4860424,9.1959558,Zone 9,1406.7
45.4864615,9.1957816,Zone 9,1406.7
45.4875554,9.1958281,Zone 9,1406.6
45.4822096,9.1847751,Zone 9,1406.9
45.4819605,9.1946894,Zone 9,1407.4
45.4818022,9.1944257,Zone 9,1407.4
45.4866044,9.1966692,Zone 9,1406.7
45.4956062,9.1831755,Zone 9,1405.5
45.5169114,9.2129556,Zone 9,1404.8
45.4819659,9.1923064,Zone 9,1407.3
45.5160786,9.1806072,Zone 9,1404.3
45.5148158,9.1694856,Zone 9,1404.8
45.5135083,9.1739841,Zone 9,1404.6
45.5135099,9.1739909,Zone 9,1404.6
45.5135172,9.1739807,Zone 9,1404.6
45.513519,9.1739874,Zone 9,1404.6
45.4837109,9.1885197,Zone 9,1406.6
45.4827558,9.1881361,Zone 9,1406.6
45.4802283,9.1933363,Zone 9,1407.4
45.5222237,9.1676981,Zone 9,1404.6
45.5221739,9.2167592,Zone 9,1404.6
45.5215875,9.2164608,Zone 9,1404.6
45.4984079,9.1867559,Zone 9,1405.5
45.5101403,9.1964782,Zone 9,1404.9
45.5100882,9.1964867,Zone 9,1404.9
45.5101643,9.1961284,Zone 9,1404.9
45.4892647,9.1831976,Zone 9,1406.1
45.4896401,9.1830758,Zone 9,1406.1
45.4893611,9.1854789,Zone 9,1406.2
45.4889029,9.1827494,Zone 9,1406.1
45.4894684,9.1833367,Zone 9,1406.1
45.4893324,9.182939,Zone 9,1406.1
45.4889294,9.1839905,Zone 9,1406.1
45.4870994,9.1841064,Zone 9,1406.1
45.4877341,9.1827064,Zone 9,1406.1
45.4889197,9.1845424,Zone 9,1406.1
45.4891239,9.1853448,Zone 9,1406.2
45.4892114,9.1851241,Zone 9,1406.2
45.4892067,9.1830193,Zone 9,1406.1
45.4893458,9.185589,Zone 9,1406.2
45.4894388,9.1836838,Zone 9,1406.1
45.4938657,9.1872392,Zone 9,1405.8
45.4941046,9.1876918,Zone 9,1405.9
45.4941572,9.1875879,Zone 9,1405.9
45.5334456,9.1727159,Zone 9,1404.7
45.5132889,9.2116813,Zone 9,1404.9
45.5133042,9.2116256,Zone 9,1404.9
45.513332,9.2115273,Zone 9,1404.9
45.5133476,9.211473,Zone 9,1404.9
45.5133769,9.2113658,Zone 9,1404.9
45.5133908,9.2113144,Zone 9,1404.9
45.5134585,9.211093,Zone 9,1404.9
45.5134738,9.2110374,Zone 9,1404.9
45.5135017,9.210939,Zone 9,1404.9
45.5135172,9.2108848,Zone 9,1404.9
45.5135499,9.2107714,Zone 9,1404.9
45.5135638,9.21072,Zone 9,1404.9
45.5137275,9.2119432,Zone 9,1404.9
45.5137644,9.2119225,Zone 9,1404.9
45.5137515,9.2118743,Zone 9,1404.9
45.5138094,9.2116599,Zone 9,1404.9
45.5138432,9.2116407,Zone 9,1404.9
45.5138562,9.2115992,Zone 9,1404.9
45.5139017,9.2113401,Zone 9,1404.9
45.5139343,9.2113166,Zone 9,1404.9
45.5139216,9.2112665,Zone 9,1404.9
45.5139814,9.2110506,Zone 9,1404.9
45.5140155,9.2110271,Zone 9,1404.9
45.5140007,9.2109797,Zone 9,1404.9
45.5149011,9.2126032,Zone 9,1405
45.5157943,9.2120152,Zone 9,1404.7
45.5223684,9.2152332,Zone 9,1404.6
45.5224188,9.2152617,Zone 9,1404.6
45.5224693,9.2152902,Zone 9,1404.6
45.5225198,9.2153188,Zone 9,1404.8
45.5225702,9.2153473,Zone 9,1404.8
45.5226207,9.2153759,Zone 9,1404.8
45.5136716,9.2107915,Zone 9,1404.9
45.5139064,9.2109147,Zone 9,1404.9
45.5147627,9.2122281,Zone 9,1404.9
45.5142003,9.2120438,Zone 9,1404.9
45.5144431,9.2111742,Zone 9,1404.9
45.5144836,9.2118522,Zone 9,1404.9
45.5147079,9.2119739,Zone 9,1404.9
45.5147337,9.2118899,Zone 9,1404.9
45.5147797,9.2120159,Zone 9,1404.9
45.5148054,9.2119319,Zone 9,1404.9
45.5155703,9.2116047,Zone 9,1404.7
45.5163616,9.2118506,Zone 9,1404.7
45.5134763,9.2108866,Zone 9,1404.9
45.5135423,9.2106555,Zone 9,1404.9
45.5147382,9.2119912,Zone 9,1404.9
45.514778,9.2119137,Zone 9,1404.9
45.5134079,9.2117412,Zone 9,1404.9
45.5136368,9.2118846,Zone 9,1404.9
45.5142628,9.2124781,Zone 9,1404.9
45.5143131,9.2123138,Zone 9,1404.9
45.5137981,9.2120439,Zone 9,1404.9
45.5138621,9.2118044,Zone 9,1404.9
45.5139309,9.2116018,Zone 9,1404.9
45.5139823,9.211423,Zone 9,1404.9
45.5140406,9.2111504,Zone 9,1404.9
45.5154033,9.2120173,Zone 9,1404.7
45.5155178,9.2120724,Zone 9,1404.7
45.5193268,9.2134481,Zone 9,1404.7
45.5142963,9.2123703,Zone 9,1404.9
45.4855047,9.1881543,Zone 9,1406.5
45.4821435,9.1880415,Zone 9,1407.2
45.4803987,9.19288,Zone 9,1407.4
45.4865452,9.1899719,Zone 9,1406.5
45.5213978,9.2026837,Zone 9,1404.6
45.4906489,9.1815249,Zone 9,1405.9
45.4898106,9.1831493,Zone 9,1406.1
45.49017,9.1830088,Zone 9,1405.9
45.4902216,9.1816087,Zone 9,1405.9
45.4887963,9.1824849,Zone 9,1406
45.4894833,9.1820443,Zone 9,1406
45.4854718,9.1881066,Zone 9,1406.5
45.4854928,9.1880526,Zone 9,1406.5
45.4859262,9.1965321,Zone 9,1406.7
45.4892003,9.1817625,Zone 9,1406
45.4892883,9.1820815,Zone 9,1406
45.4897935,9.18175,Zone 9,1406
45.4899521,9.1832085,Zone 9,1406.1
45.4900796,9.1832892,Zone 9,1405.9
45.4901494,9.1832938,Zone 9,1405.9
45.4901684,9.1812009,Zone 9,1405.9
45.4901698,9.181489,Zone 9,1405.9
45.4902272,9.1833578,Zone 9,1405.9
45.4902863,9.1830277,Zone 9,1405.9
45.4905694,9.1815493,Zone 9,1405.9
45.4906576,9.181408,Zone 9,1405.9
45.5139881,9.2104695,Zone 9,1404.9
45.5145037,9.2107504,Zone 9,1404.9
45.5145158,9.2107561,Zone 9,1404.9
45.5218345,9.2149267,Zone 9,1404.7
45.5218849,9.2149552,Zone 9,1404.7
45.5219354,9.2149837,Zone 9,1404.7
45.5219859,9.2150123,Zone 9,1404.6
45.5220363,9.2150408,Zone 9,1404.6
45.5220868,9.2150694,Zone 9,1404.6
45.5220672,9.2150481,Zone 9,1404.6
45.5027658,9.1609374,Zone 9,1405.7
45.5267403,9.1920727,Zone 9,1404.5
45.4982642,9.1671895,Zone 9,1405.9
45.5036089,9.1714972,Zone 9,1405.4
45.5047689,9.1687626,Zone 9,1405.5
45.4839436,9.1822098,Zone 9,1406.4
45.4945021,9.1806839,Zone 9,1405.7
45.4836557,9.1852487,Zone 9,1406.5
45.5200735,9.196675,Zone 9,1404.4
45.5216839,9.1958676,Zone 9,1404.4
45.5222721,9.1946495,Zone 9,1404.4
45.5222856,9.1946174,Zone 9,1404.4
45.5222377,9.1946078,Zone 9,1404.4
45.5222511,9.1945822,Zone 9,1404.4
45.5223148,9.1948098,Zone 9,1404.4
45.522338,9.1948258,Zone 9,1404.4
45.5222946,9.1948589,Zone 9,1404.4
45.5223193,9.1948771,Zone 9,1404.4
45.5224054,9.1949487,Zone 9,1404.4
45.5224286,9.1949669,Zone 9,1404.4
45.5224226,9.1948963,Zone 9,1404.4
45.5224443,9.1949145,Zone 9,1404.4
45.5224495,9.1954701,Zone 9,1404.4
45.5224241,9.1954766,Zone 9,1404.4
45.5224929,9.1956892,Zone 9,1404.4
45.5224705,9.1956977,Zone 9,1404.4
45.5243047,9.1926569,Zone 9,1404.4
45.5238074,9.1925759,Zone 9,1404.4
45.4837812,9.1889307,Zone 9,1406.6
45.4836809,9.1888687,Zone 9,1406.6
45.5033049,9.1956956,Zone 9,1405.4
45.5053715,9.1799001,Zone 9,1405
45.5142138,9.2081897,Zone 9,1404.9
45.4830344,9.1889627,Zone 9,1406.6
45.4858002,9.1969392,Zone 9,1406.7
45.4865314,9.1972014,Zone 9,1406.7
45.5072078,9.2075749,Zone 9,1405.7
45.5076169,9.2036845,Zone 9,1405.3
45.507063,9.2076124,Zone 9,1405.7
45.5084752,9.209158,Zone 9,1405.4
45.5093686,9.2103242,Zone 9,1405.5
45.4859435,9.190698,Zone 9,1406.6
45.4861679,9.1906312,Zone 9,1406.6
45.4861442,9.1912656,Zone 9,1406.6
45.4855955,9.1915545,Zone 9,1406.6
45.4863963,9.1900955,Zone 9,1406.6
45.4815166,9.1942482,Zone 9,1407.4
45.4820328,9.1934199,Zone 9,1407.4
45.4820766,9.1934524,Zone 9,1407.4
45.482093,9.1931727,Zone 9,1407.4
45.4812911,9.1953063,Zone 9,1407.2
45.4813279,9.1952244,Zone 9,1407.2
45.481354,9.1946061,Zone 9,1407.4
45.4816232,9.1941528,Zone 9,1407.4
45.4811105,9.1951257,Zone 9,1407.2
45.4817007,9.1944352,Zone 9,1407.4
45.4857431,9.1910343,Zone 9,1406.6
45.4857709,9.1913664,Zone 9,1406.6
45.481126,9.1950906,Zone 9,1407.2
45.4812812,9.195346,Zone 9,1407.2
45.4813695,9.194571,Zone 9,1407.4
45.4815302,9.1942151,Zone 9,1407.4
45.4816536,9.1945391,Zone 9,1407.4
45.4816561,9.193256,Zone 9,1407.4
45.4857317,9.1909837,Zone 9,1406.6
45.4858186,9.1912625,Zone 9,1406.6
45.4858399,9.1912441,Zone 9,1406.6
45.4858568,9.1913916,Zone 9,1406.6
45.4858592,9.1911346,Zone 9,1406.6
45.481708,9.1942894,Zone 9,1407.4
45.4817363,9.1943797,Zone 9,1407.4
45.483064,9.1874043,Zone 9,1406.5
45.4857928,9.191406,Zone 9,1406.6
45.4858436,9.192296,Zone 9,1406.6
45.4858562,9.1903573,Zone 9,1406.6
45.4858927,9.1906565,Zone 9,1406.6
45.4859564,9.1906502,Zone 9,1406.6
45.4855103,9.1905512,Zone 9,1406.6
45.4857853,9.1913845,Zone 9,1406.6
45.4858386,9.1912882,Zone 9,1406.6
45.4858733,9.1905333,Zone 9,1406.6
45.4858807,9.1909691,Zone 9,1406.6
45.4859142,9.1917017,Zone 9,1406.6
45.4859237,9.1914777,Zone 9,1406.6
45.4860664,9.1914702,Zone 9,1406.6
45.4860897,9.1914442,Zone 9,1406.6
45.4860821,9.1905206,Zone 9,1406.6
45.4861636,9.1916071,Zone 9,1406.6
45.486146,9.1905908,Zone 9,1406.6
45.4858702,9.1914179,Zone 9,1406.6
45.4858979,9.1914556,Zone 9,1406.6
45.4859047,9.1908581,Zone 9,1406.6
45.4859783,9.1906067,Zone 9,1406.6
45.4859971,9.1915015,Zone 9,1406.6
45.4860093,9.1905748,Zone 9,1406.6
45.4860299,9.1914943,Zone 9,1406.6
45.4860287,9.1905564,Zone 9,1406.6
45.4861157,9.1914019,Zone 9,1406.6
45.4861479,9.1912127,Zone 9,1406.6
45.4861159,9.1905466,Zone 9,1406.6
45.4861441,9.1912391,Zone 9,1406.6
45.5035636,9.1690532,Zone 9,1405.5
45.503584,9.1690433,Zone 9,1405.5
45.503807,9.1692918,Zone 9,1405.5
45.503829,9.1692651,Zone 9,1405.5
45.5016405,9.1534766,Zone 9,1406.1
45.487326,9.1911231,Zone 9,1406.6
45.5262046,9.1777331,Zone 9,1404.5
45.4910821,9.1824812,Zone 9,1405.9
45.4916885,9.182267,Zone 9,1405.9
45.4894655,9.1855783,Zone 9,1406.2
45.4915265,9.1842097,Zone 9,1405.9
45.4903397,9.1836978,Zone 9,1405.9
45.4913632,9.1849462,Zone 9,1405.9
45.4895014,9.1856244,Zone 9,1406.2
45.4913093,9.1841357,Zone 9,1405.9
45.4906449,9.183801,Zone 9,1405.9
45.4907984,9.1838651,Zone 9,1405.9
45.4909616,9.183956,Zone 9,1405.9
45.4914095,9.1847285,Zone 9,1405.9
45.4900629,9.1835142,Zone 9,1405.9
45.4902537,9.1827446,Zone 9,1405.9
45.4909649,9.1815966,Zone 9,1405.9
45.4904447,9.1847502,Zone 9,1405.9
45.4906496,9.184342,Zone 9,1405.9
45.4906851,9.1842973,Zone 9,1405.9
45.4907579,9.1838097,Zone 9,1405.9
