Latitude,Longitude,Zone,SAVI
45.47236035601654,9.269535754,zone4,0.16035219120462263
45.47236035601654,9.269805248357754,zone4,0.12952163477681222
45.47236035601654,9.270074743,zone4,0.10391380558679869
45.47236035601654,9.270344237528226,zone4,0.10391380558679869
45.47236035601654,9.270613732113462,zone4,0.12163211910027576
45.47236035601654,9.270883226698698,zone4,0.2537474114140364
45.47236035601654,9.271152721283935,zone4,0.3179527904227306
45.47236035601654,9.271422215869169,zone4,0.3179527904227306
45.47236035601654,9.271691710454405,zone4,0.3470837970182318
45.47236035601654,9.271961205039641,zone4,0.31894727969412795
45.47236035601654,9.272230699624878,zone4,0.31894727969412795
45.472090861431305,9.269535754,zone4,0.1771334031520564
45.472090861431305,9.269805248357754,zone4,0.13354103488828037
45.472090861431305,9.270074743,zone4,0.14821097005825648
45.472090861431305,9.270344237528226,zone4,0.14821097005825648
45.472090861431305,9.270613732113462,zone4,0.17327312383632376
45.472090861431305,9.270883226698698,zone4,0.3141695565886735
45.472090861431305,9.271152721283935,zone4,0.38302809980214503
45.472090861431305,9.271422215869169,zone4,0.38302809980214503
45.472090861431305,9.271691710454405,zone4,0.3814918292476157
45.472090861431305,9.271961205039641,zone4,0.328688494
45.472090861431305,9.272230699624878,zone4,0.328688494
45.471821366846065,9.269535754,zone4,0.2581227726604798
45.471821366846065,9.269805248357754,zone4,0.2287475507989648
45.471821366846065,9.270074743,zone4,0.2392273241776683
45.471821366846065,9.270344237528226,zone4,0.2392273241776683
45.471821366846065,9.270613732113462,zone4,0.22612655093611772
45.471821366846065,9.270883226698698,zone4,0.332684367
45.471821366846065,9.271152721283935,zone4,0.38190597995638154
45.471821366846065,9.271422215869169,zone4,0.38190597995638154
45.471821366846065,9.271691710454405,zone4,0.3731765110034648
45.471821366846065,9.271961205039641,zone4,0.3465134871180007
45.471821366846065,9.272230699624878,zone4,0.3465134871180007
45.47155187226083,9.269535754,zone4,0.4022766702391194
45.47155187226083,9.269805248357754,zone4,0.3960345372303721
45.47155187226083,9.270074743,zone4,0.38500392444241194
45.47155187226083,9.270344237528226,zone4,0.38500392444241194
45.47155187226083,9.270613732113462,zone4,0.3504536801277195
45.47155187226083,9.270883226698698,zone4,0.3800290102477779
45.47155187226083,9.271152721283935,zone4,0.3870755839376807
45.47155187226083,9.271422215869169,zone4,0.3870755839376807
45.47155187226083,9.271691710454405,zone4,0.3493954164466787
45.47155187226083,9.271961205039641,zone4,0.33887954102202733
45.47155187226083,9.272230699624878,zone4,0.33887954102202733
45.47128237767559,9.269535754,zone4,0.38979380429838506
45.47128237767559,9.269805248357754,zone4,0.3854133685478024
45.47128237767559,9.270074743,zone4,0.3565909934667811
45.47128237767559,9.270344237528226,zone4,0.3565909934667811
45.47128237767559,9.270613732113462,zone4,0.3238759490783069
45.47128237767559,9.270883226698698,zone4,0.3699316746297769
45.47128237767559,9.271152721283935,zone4,0.3551408623941958
45.47128237767559,9.271422215869169,zone4,0.3551408623941958
45.47128237767559,9.271691710454405,zone4,0.34230950945505223
45.47128237767559,9.271961205039641,zone4,0.327720145
45.47128237767559,9.272230699624878,zone4,0.327720145
45.47101288309036,9.269535754,zone4,0.3735838007394401
45.47101288309036,9.269805248357754,zone4,0.3883084503832088
45.47101288309036,9.270074743,zone4,0.35779516
45.47101288309036,9.270344237528226,zone4,0.35779516
45.47101288309036,9.270613732113462,zone4,0.2965681973342283
45.47101288309036,9.270883226698698,zone4,0.2993265534472958
45.47101288309036,9.271152721283935,zone4,0.30853193864983713
45.47101288309036,9.271422215869169,zone4,0.30853193864983713
45.47101288309036,9.271691710454405,zone4,0.31017872611312175
45.47101288309036,9.271961205039641,zone4,0.2873917954574329
45.47101288309036,9.272230699624878,zone4,0.2873917954574329
45.47074338850512,9.256330519095961,zone4,0.3146678180076939
45.47074338850512,9.256600013681197,zone4,0.37443937151720835
45.47074338850512,9.256869508266433,zone4,0.37443937151720835
45.47074338850512,9.257139003,zone4,0.43739086657680604
45.47074338850512,9.257408497436906,zone4,0.45388858384904807
45.47074338850512,9.257677992022142,zone4,0.45388858384904807
45.47074338850512,9.257947486607376,zone4,0.4116382194400326
45.47074338850512,9.269535754,zone4,0.3760764905640622
45.47074338850512,9.269805248357754,zone4,0.39997208775641013
45.47074338850512,9.270074743,zone4,0.37567975036376067
45.47074338850512,9.270344237528226,zone4,0.37567975036376067
45.47074338850512,9.270613732113462,zone4,0.328723184
45.47074338850512,9.270883226698698,zone4,0.3225564051540143
45.47074338850512,9.271152721283935,zone4,0.33516992505515675
45.47074338850512,9.271422215869169,zone4,0.33516992505515675
45.47074338850512,9.271691710454405,zone4,0.32135925111738534
45.47074338850512,9.271961205039641,zone4,0.2929150280737621
45.47074338850512,9.272230699624878,zone4,0.2929150280737621
45.47047389391989,9.256330519095961,zone4,0.4149816636140995
45.47047389391989,9.256600013681197,zone4,0.4596493700597104
45.47047389391989,9.256869508266433,zone4,0.4596493700597104
45.47047389391989,9.257139003,zone4,0.44517795525622783
45.47047389391989,9.257408497436906,zone4,0.43908373960571706
45.47047389391989,9.257677992022142,zone4,0.43908373960571706
45.47047389391989,9.257947486607376,zone4,0.4211827808114891
45.47047389391989,9.258216981192612,zone4,0.4306622198545943
45.47047389391989,9.267649291675868,zone4,0.19822532161381828
45.47047389391989,9.267918786261104,zone4,0.2771204142358501
45.47047389391989,9.268188281,zone4,0.3838918113438726
45.47047389391989,9.268457775431575,zone4,0.38842822181135356
45.47047389391989,9.26872727,zone4,0.38842822181135356
45.47047389391989,9.268996764602047,zone4,0.3897842829663677
45.47047389391989,9.269266259187283,zone4,0.39245818028753066
45.47047389391989,9.269535754,zone4,0.39245818028753066
45.47047389391989,9.269805248357754,zone4,0.380300202
45.47047389391989,9.270074743,zone4,0.3949319935916369
45.47047389391989,9.270344237528226,zone4,0.3949319935916369
45.47047389391989,9.270613732113462,zone4,0.35303892322442854
45.47047389391989,9.270883226698698,zone4,0.36494189225209916
45.47047389391989,9.271152721283935,zone4,0.34561706175953194
45.47047389391989,9.271422215869169,zone4,0.34561706175953194
45.47047389391989,9.271691710454405,zone4,0.34713284045333104
45.47047389391989,9.271961205039641,zone4,0.33367672298113726
45.47047389391989,9.272230699624878,zone4,0.33367672298113726
45.47020439933465,9.256330519095961,zone4,0.4481686083215168
45.47020439933465,9.256600013681197,zone4,0.4652099863134741
45.47020439933465,9.256869508266433,zone4,0.4652099863134741
45.47020439933465,9.257139003,zone4,0.4548671878041373
45.47020439933465,9.257408497436906,zone4,0.4432810649970198
45.47020439933465,9.257677992022142,zone4,0.4432810649970198
45.47020439933465,9.257947486607376,zone4,0.4430112747837852
45.47020439933465,9.258216981192612,zone4,0.43850195721413027
45.47020439933465,9.262528894556386,zone4,0.22876460907672597
45.47020439933465,9.262798389141622,zone4,0.21552979319686105
45.47020439933465,9.267649291675868,zone4,0.31310811873734345
45.47020439933465,9.267918786261104,zone4,0.35181663336012037
45.47020439933465,9.268188281,zone4,0.40721659593054077
45.47020439933465,9.268457775431575,zone4,0.41381302152641186
45.47020439933465,9.26872727,zone4,0.41381302152641186
45.47020439933465,9.268996764602047,zone4,0.3927838089079528
45.47020439933465,9.269266259187283,zone4,0.4022947856533434
45.47020439933465,9.269535754,zone4,0.4022947856533434
45.47020439933465,9.269805248357754,zone4,0.383782006
45.47020439933465,9.270074743,zone4,0.3940212490456845
45.47020439933465,9.270344237528226,zone4,0.3940212490456845
45.47020439933465,9.270613732113462,zone4,0.3788370241940663
45.47020439933465,9.270883226698698,zone4,0.4008913235203596
45.47020439933465,9.271152721283935,zone4,0.36119302900668837
45.47020439933465,9.271422215869169,zone4,0.36119302900668837
45.47020439933465,9.271691710454405,zone4,0.35502421376633125
45.47020439933465,9.271961205039641,zone4,0.3264841145983357
45.47020439933465,9.272230699624878,zone4,0.3264841145983357
45.469934904749415,9.254713551584546,zone4,0.25758600199588955
45.469934904749415,9.254983046169782,zone4,0.25758600199588955
45.469934904749415,9.255252540755018,zone4,0.19059035858265125
45.469934904749415,9.255522035340254,zone4,0.19971541557563993
45.469934904749415,9.25579153,zone4,0.33622048119853276
45.469934904749415,9.256061024510727,zone4,0.33622048119853276
45.469934904749415,9.256330519095961,zone4,0.4176630618333488
45.469934904749415,9.256600013681197,zone4,0.4084524394325443
45.469934904749415,9.256869508266433,zone4,0.4084524394325443
45.469934904749415,9.257139003,zone4,0.41219144373036265
45.469934904749415,9.257408497436906,zone4,0.44878097448238685
45.469934904749415,9.257677992022142,zone4,0.44878097448238685
45.469934904749415,9.257947486607376,zone4,0.4342223212328294
45.469934904749415,9.258216981192612,zone4,0.3740491994583427
