Latitude,Longitude,Zone,GHI (kWh/m2)
45.4353463,9.2346404,Zone 4,1419.8
45.4381172,9.2284143,Zone 4,1419.2
45.4560998,9.223638,Zone 4,1415.5
45.4575739,9.2223653,Zone 4,1414.6
45.4567846,9.2223251,Zone 4,1415.3
45.4569144,9.2227046,Zone 4,1415.5
45.4557945,9.2205917,Zone 4,1415.3
45.4498902,9.2209718,Zone 4,1417
45.4420209,9.226381,Zone 4,1418.6
45.4521243,9.2522773,Zone 4,1418.7
45.4442295,9.215957,Zone 4,1417.7
45.4444545,9.2161877,Zone 4,1417.7
45.4676625,9.2290207,Zone 4,1413.1
45.4664854,9.2162415,Zone 4,1412.5
45.466562,9.2149251,Zone 4,1412.3
45.4496569,9.2215371,Zone 4,1417
45.4567324,9.2151051,Zone 4,1415
45.4683529,9.2343303,Zone 4,1413.6
45.4410303,9.2628018,Zone 4,1420.7
45.4427956,9.2637754,Zone 4,1420.4
45.4506712,9.2514948,Zone 4,1418.7
45.4500628,9.252344,Zone 4,1418.7
45.4630363,9.2371403,Zone 4,1414.9
45.4361576,9.2222561,Zone 4,1419.3
45.4603342,9.2091288,Zone 4,1413.3
45.4338136,9.2382528,Zone 4,1420.4
45.4338263,9.238164,Zone 4,1420.4
45.4332895,9.2386787,Zone 4,1420.4
45.4335148,9.2385531,Zone 4,1420.4
45.4391649,9.2287624,Zone 4,1419.2
45.4406923,9.2264457,Zone 4,1418.6
45.4407829,9.2258823,Zone 4,1418.6
45.440233,9.2248323,Zone 4,1418.5
45.4403095,9.2156716,Zone 4,1418.1
45.433379,9.2382714,Zone 4,1420.4
45.4398791,9.2249378,Zone 4,1418.9
45.4361735,9.23536,Zone 4,1419.9
45.437266,9.2179312,Zone 4,1419.1
45.4577884,9.2059747,Zone 4,1413.7
45.4579453,9.2133376,Zone 4,1414.1
45.4533983,9.2126084,Zone 4,1415.5
45.4542659,9.2134601,Zone 4,1415.5
45.4577142,9.2061319,Zone 4,1413.7
45.453058,9.2124913,Zone 4,1415.2
45.4639062,9.2237166,Zone 4,1413.7
45.4512965,9.2411843,Zone 4,1417.9
45.435771,9.2405653,Zone 4,1420.1
45.4361935,9.2438134,Zone 4,1420.2
45.435368,9.2394585,Zone 4,1420
45.4359043,9.2408875,Zone 4,1420.1
45.4317613,9.2438025,Zone 4,1421
45.4322105,9.2445681,Zone 4,1421
45.4369428,9.21786,Zone 4,1419.1
45.4307052,9.245667,Zone 4,1421
45.4308903,9.2459102,Zone 4,1421
45.4307541,9.2457591,Zone 4,1421
45.4322025,9.2416401,Zone 4,1420.9
45.4371435,9.2176254,Zone 4,1419.1
45.433684,9.2332215,Zone 4,1420.2
45.4473755,9.2109148,Zone 4,1416.9
45.4537176,9.2247569,Zone 4,1416.1
45.4522853,9.2213678,Zone 4,1416.4
45.4424153,9.2184551,Zone 4,1418.3
45.4674789,9.2073149,Zone 4,1411.8
45.4411685,9.2143615,Zone 4,1417.9
45.4404402,9.2178421,Zone 4,1418.3
45.4413117,9.2210805,Zone 4,1418.4
45.4600756,9.2101605,Zone 4,1413.4
45.4362644,9.2408491,Zone 4,1420.1
45.4363726,9.2407931,Zone 4,1420.1
45.4365841,9.2413322,Zone 4,1420.1
45.4375483,9.2434822,Zone 4,1419.8
45.4516057,9.2052834,Zone 4,1415.7
45.4478691,9.223651,Zone 4,1417.2
45.4623136,9.2235532,Zone 4,1414.3
45.4397339,9.2238224,Zone 4,1418.9
45.4372437,9.2242708,Zone 4,1419.4
45.4653767,9.2085752,Zone 4,1412
45.4393375,9.2159285,Zone 4,1418.6
45.4620121,9.2234863,Zone 4,1414.3
45.4620149,9.2233404,Zone 4,1414.3
45.4619002,9.2220382,Zone 4,1414.1
45.4399311,9.2187779,Zone 4,1418.7
45.4421132,9.2258066,Zone 4,1418.6
45.4440657,9.2254016,Zone 4,1418.2
45.4381305,9.2437817,Zone 4,1419.8
45.4662747,9.2298953,Zone 4,1413.6
45.4482727,9.2514916,Zone 4,1419
45.465685,9.2642094,Zone 4,1416.9
45.4378712,9.2200003,Zone 4,1418.8
45.4379596,9.2201049,Zone 4,1418.8
45.4521891,9.203114,Zone 4,1415.5
45.4505008,9.2219715,Zone 4,1416.4
45.4516608,9.2164912,Zone 4,1416.2
45.4507467,9.223407,Zone 4,1416.8
45.4553591,9.2084574,Zone 4,1414.5
45.4624092,9.2128584,Zone 4,1413.5
45.4659757,9.2105595,Zone 4,1412.1
45.456162,9.2383724,Zone 4,1416.7
45.434449,9.2237501,Zone 4,1419.8
45.4271749,9.2502348,Zone 4,1421.9
45.4269549,9.2505194,Zone 4,1421.9
45.4505125,9.2248303,Zone 4,1416.8
45.4446472,9.2236501,Zone 4,1418
45.4503394,9.2145883,Zone 4,1416
45.4521326,9.2086485,Zone 4,1415.8
45.453444,9.2124747,Zone 4,1415.2
45.4582324,9.2130929,Zone 4,1414.1
45.4646324,9.2113817,Zone 4,1412.7
45.4654338,9.2146204,Zone 4,1412.3
45.433487,9.2376169,Zone 4,1420.4
45.4526007,9.2211813,Zone 4,1415.9
45.4610515,9.2112647,Zone 4,1413.4
45.4610534,9.2112016,Zone 4,1413.4
45.4610268,9.2112645,Zone 4,1413.4
45.4610287,9.2112001,Zone 4,1413.4
45.4611688,9.211133,Zone 4,1413.4
45.4611096,9.211133,Zone 4,1413.4
45.4611707,9.2110928,Zone 4,1413.4
45.4611096,9.2110928,Zone 4,1413.4
45.4609873,9.2111062,Zone 4,1413.4
45.4609845,9.2111773,Zone 4,1413.4
45.4594568,9.2153592,Zone 4,1414.3
45.4594207,9.2151446,Zone 4,1414.3
45.4590925,9.2154777,Zone 4,1414.3
45.4590824,9.2154549,Zone 4,1414.3
45.4591038,9.2154958,Zone 4,1414.3
45.4614639,9.2159022,Zone 4,1413.7
45.4614244,9.2158499,Zone 4,1413.7
45.4613745,9.2158157,Zone 4,1413.7
45.4617245,9.2158633,Zone 4,1413.7
45.4618081,9.2158207,Zone 4,1413.7
45.4618091,9.2158655,Zone 4,1413.7
45.4609319,9.2154114,Zone 4,1413.7
45.4608936,9.2153323,Zone 4,1413.7
45.4607182,9.2157284,Zone 4,1413.7
45.460666,9.2156832,Zone 4,1413.7
45.4609452,9.2155126,Zone 4,1413.7
45.4608366,9.2152811,Zone 4,1413.7
45.4608765,9.2156979,Zone 4,1413.7
45.4606144,9.2155597,Zone 4,1413.7
45.4607229,9.215279,Zone 4,1413.7
45.4606548,9.2153423,Zone 4,1413.7
45.4615808,9.2149579,Zone 4,1413.5
45.4620728,9.2142698,Zone 4,1413.5
45.4620869,9.2142175,Zone 4,1413.5
45.4628716,9.2169766,Zone 4,1413.1
45.4631563,9.2244805,Zone 4,1413.7
45.4610525,9.228,Zone 4,1414.8
45.4335249,9.2387605,Zone 4,1420.4
45.4336076,9.2387287,Zone 4,1420.4
45.4336951,9.2386977,Zone 4,1420.4
45.4334645,9.2386506,Zone 4,1420.4
45.4335424,9.2385377,Zone 4,1420.4
45.4335019,9.2383062,Zone 4,1420.4
45.4337404,9.2383037,Zone 4,1420.4
45.4665228,9.2151157,Zone 4,1412.5
45.4617482,9.2135623,Zone 4,1413.5
45.4610738,9.2097855,Zone 4,1413.3
45.4620195,9.2180467,Zone 4,1413.8
45.4337237,9.2385802,Zone 4,1420.4
45.4337597,9.2385492,Zone 4,1420.4
45.4619849,9.2192264,Zone 4,1413.8
45.4516528,9.2516587,Zone 4,1418.7
45.4510834,9.2524267,Zone 4,1418.7
45.4520996,9.2532855,Zone 4,1418.8
45.4529681,9.2541665,Zone 4,1418.4
45.4492109,9.2181375,Zone 4,1416.8
45.4557169,9.2202947,Zone 4,1415.3
45.4619664,9.2200229,Zone 4,1414.1
45.4640192,9.2280786,Zone 4,1414.1
45.4479684,9.2213265,Zone 4,1417
45.4439425,9.2238203,Zone 4,1418
45.4666967,9.2095061,Zone 4,1412
45.4488307,9.2195297,Zone 4,1416.8
45.4491641,9.2185753,Zone 4,1416.8
45.4504171,9.2203965,Zone 4,1416.4
45.4522782,9.2215138,Zone 4,1416.4
45.4538348,9.2202182,Zone 4,1415.9
45.4522973,9.2214517,Zone 4,1416.4
45.4536797,9.2205159,Zone 4,1415.9
45.4522994,9.2211207,Zone 4,1416.4
45.4522867,9.2195184,Zone 4,1416.3
45.4536593,9.2207679,Zone 4,1415.9
45.4536994,9.2198481,Zone 4,1415.8
45.452453,9.2207625,Zone 4,1416.4
45.4524345,9.2207669,Zone 4,1416.4
45.4576362,9.2205413,Zone 4,1414.6
45.4576633,9.2207866,Zone 4,1414.6
45.4576441,9.2215166,Zone 4,1414.6
45.4670297,9.210384,Zone 4,1412.1
45.45211,9.2161742,Zone 4,1416.2
45.4438762,9.2245407,Zone 4,1418
45.4627906,9.2119283,Zone 4,1412.7
45.4660552,9.2108805,Zone 4,1412.1
45.4582919,9.2128212,Zone 4,1414.1
45.4660579,9.2101463,Zone 4,1412.1
45.462951,9.2353369,Zone 4,1414.9
45.456917,9.2167686,Zone 4,1415
45.4502754,9.2121623,Zone 4,1415.9
45.448817,9.2109804,Zone 4,1416.4
45.4491629,9.2112593,Zone 4,1416.4
45.4500661,9.2119721,Zone 4,1415.9
45.4261437,9.2529342,Zone 4,1421.9
45.4262275,9.2531059,Zone 4,1421.9
45.4271169,9.2519632,Zone 4,1421.9
45.4270868,9.2518855,Zone 4,1421.9
45.4271301,9.2517594,Zone 4,1421.9
45.4271376,9.251864,Zone 4,1421.9
45.4263528,9.2534293,Zone 4,1421.9
45.4274181,9.2515019,Zone 4,1421.9
45.4272543,9.252068,Zone 4,1421.9
45.4273485,9.2513356,Zone 4,1421.9
45.4271357,9.2516254,Zone 4,1421.9
45.4271583,9.2520251,Zone 4,1421.9
45.4273917,9.2514457,Zone 4,1421.9
45.4274802,9.2516172,Zone 4,1421.9
45.4261569,9.2528484,Zone 4,1421.9
45.426891,9.2518452,Zone 4,1421.9
45.4261795,9.2530012,Zone 4,1421.9
45.427228,9.2519337,Zone 4,1421.9
45.4273748,9.2513946,Zone 4,1421.9
45.4271847,9.251864,Zone 4,1421.9
45.4271602,9.2521268,Zone 4,1421.9
45.4576286,9.2219841,Zone 4,1414.6
45.4488995,9.2209163,Zone 4,1417
45.4569902,9.221916,Zone 4,1415.3
45.4565316,9.2234831,Zone 4,1415.5
45.4561017,9.2229125,Zone 4,1415.5
45.4554008,9.2236474,Zone 4,1415.5
45.4544648,9.2220421,Zone 4,1415.9
45.4536595,9.2204482,Zone 4,1415.9
45.4408701,9.2409129,Zone 4,1419.4
45.4419265,9.2411706,Zone 4,1419.4
45.4418061,9.2411867,Zone 4,1419.4
45.4419623,9.2410392,Zone 4,1419.4
45.441784,9.2413015,Zone 4,1419.4
45.4425628,9.2401857,Zone 4,1419
45.4427298,9.2398596,Zone 4,1418.9
45.4407183,9.2423746,Zone 4,1419.4
45.4408182,9.2420938,Zone 4,1419.4
45.4408421,9.2421426,Zone 4,1419.4
45.4407994,9.2420473,Zone 4,1419.4
45.4406334,9.2422499,Zone 4,1419.4
45.4425897,9.2399015,Zone 4,1418.9
45.4441588,9.2609466,Zone 4,1420
45.4518213,9.2243938,Zone 4,1416.8
45.439784,9.2416153,Zone 4,1419.8
45.4620068,9.2188139,Zone 4,1413.8
45.4576419,9.2064886,Zone 4,1413.7
45.4337404,9.2394331,Zone 4,1420.4
45.4333323,9.2386066,Zone 4,1420.4
45.4334699,9.2382272,Zone 4,1420.4
45.433343,9.2386919,Zone 4,1420.4
45.4336493,9.2389111,Zone 4,1420.4
45.4336345,9.237876,Zone 4,1420.4
45.4334005,9.2382056,Zone 4,1420.4
45.4336127,9.2385292,Zone 4,1420.4
45.4333872,9.238592,Zone 4,1420.4
45.4336821,9.239099,Zone 4,1420.4
45.433432,9.2386825,Zone 4,1420.4
45.4337123,9.2378181,Zone 4,1420.4
45.4336897,9.2377399,Zone 4,1420.4
45.4337128,9.2392754,Zone 4,1420.4
45.4336515,9.2385612,Zone 4,1420.4
45.4664807,9.2110703,Zone 4,1412.1
45.4313395,9.2421634,Zone 4,1420.9
45.431314,9.2421282,Zone 4,1420.9
45.4306039,9.2441738,Zone 4,1421
45.4305809,9.2443206,Zone 4,1421
45.4306029,9.2441924,Zone 4,1421
45.4305979,9.2442023,Zone 4,1421
45.4306791,9.2439406,Zone 4,1421
45.4319839,9.2436474,Zone 4,1421
45.447354,9.2543224,Zone 4,1419.5
45.4412962,9.2415348,Zone 4,1419.4
45.4418141,9.24138,Zone 4,1419.4
45.4421625,9.2414743,Zone 4,1419.4
45.4424402,9.2406756,Zone 4,1419.4
45.4384788,9.2413311,Zone 4,1419.8
45.4387122,9.2412831,Zone 4,1419.8
45.4390374,9.2417061,Zone 4,1419.8
45.4389308,9.2424773,Zone 4,1419.8
45.4381776,9.2447899,Zone 4,1419.8
45.4378527,9.2436619,Zone 4,1419.8
45.4376449,9.2433542,Zone 4,1419.8
45.4376233,9.2432446,Zone 4,1419.8
45.4374802,9.2430061,Zone 4,1420.2
45.4369526,9.2420696,Zone 4,1420.1
45.436846,9.2422023,Zone 4,1420.1
45.4369297,9.2421177,Zone 4,1420.1
45.4368946,9.2420619,Zone 4,1420.1
45.4375787,9.2432388,Zone 4,1419.8
45.4375329,9.2431773,Zone 4,1419.8
45.4362736,9.2411986,Zone 4,1420.1
45.4362239,9.2411446,Zone 4,1420.1
45.4362793,9.241285,Zone 4,1420.1
45.4364965,9.2417042,Zone 4,1420.1
45.4365856,9.2408811,Zone 4,1420.1
45.4376395,9.2431196,Zone 4,1419.8
45.43763,9.2431023,Zone 4,1419.8
45.4376152,9.2430831,Zone 4,1419.8
45.4375787,9.243035,Zone 4,1419.8
45.4369382,9.2420136,Zone 4,1420.1
45.4369209,9.2419848,Zone 4,1420.1
45.4369073,9.2419644,Zone 4,1420.1
45.4370259,9.2421414,Zone 4,1420.1
45.4370117,9.24212,Zone 4,1420.1
45.4369939,9.2421012,Zone 4,1420.1
45.4368282,9.2422608,Zone 4,1420.1
45.4368188,9.2422353,Zone 4,1420.1
45.4368075,9.2422125,Zone 4,1420.1
45.4367953,9.242191,Zone 4,1420.1
45.4366269,9.2417686,Zone 4,1420.1
45.4365055,9.2415554,Zone 4,1420.1
45.4358627,9.2402987,Zone 4,1420.1
45.4358517,9.2403463,Zone 4,1420.1
45.4358288,9.2403802,Zone 4,1420.1
45.4358086,9.2404228,Zone 4,1420.1
45.4357813,9.2404617,Zone 4,1420.1
45.4357575,9.2405019,Zone 4,1420.1
45.4357337,9.2405358,Zone 4,1420.1
45.4357047,9.2401819,Zone 4,1420.1
45.4356888,9.2402146,Zone 4,1420.1
45.4356633,9.2402522,Zone 4,1420.1
45.435643,9.2402949,Zone 4,1420.1
45.435621,9.2403463,Zone 4,1420.1
45.4355902,9.2403287,Zone 4,1420.1
45.4356959,9.2401418,Zone 4,1420.1
45.4354599,9.2406035,Zone 4,1420.1
45.4353639,9.2410465,Zone 4,1420.1
45.4351094,9.2414681,Zone 4,1420.1
45.4346137,9.2409047,Zone 4,1420.4
45.4325375,9.2408173,Zone 4,1420.4
45.432735,9.2410451,Zone 4,1420.4
45.434273,9.242565,Zone 4,1420.6
45.4346796,9.2418542,Zone 4,1420.4
45.4360902,9.2454967,Zone 4,1420.3
45.4362427,9.2452003,Zone 4,1420.3
45.4365664,9.2466406,Zone 4,1420.3
45.4366831,9.2463818,Zone 4,1420.3
45.4384803,9.2415903,Zone 4,1419.8
45.4383077,9.2411114,Zone 4,1419.8
45.4380718,9.2410631,Zone 4,1419.8
45.4377913,9.2407445,Zone 4,1419.8
45.4371069,9.2399141,Zone 4,1420
45.4372595,9.2398043,Zone 4,1420
45.4368679,9.2393341,Zone 4,1420
45.4361218,9.2390354,Zone 4,1420
45.4353912,9.2392595,Zone 4,1420
45.435237,9.2396263,Zone 4,1420
45.4351661,9.2397428,Zone 4,1420
45.4351615,9.2400657,Zone 4,1420.1
45.4349056,9.2405051,Zone 4,1420.4
45.4347653,9.2407225,Zone 4,1420.4
45.434736,9.2407819,Zone 4,1420.4
45.4347113,9.2408368,Zone 4,1420.4
45.4355652,9.2400284,Zone 4,1420.1
45.4355431,9.239999,Zone 4,1420
45.4355187,9.239971,Zone 4,1420
45.4345803,9.2404304,Zone 4,1420.4
45.4335459,9.2404326,Zone 4,1420.4
45.4328352,9.2401536,Zone 4,1420.4
45.4324113,9.2403029,Zone 4,1420.9
45.4327886,9.2401017,Zone 4,1420.4
45.4586755,9.2463973,Zone 4,1416.8
45.458561,9.2462289,Zone 4,1416.8
45.4584656,9.2460886,Zone 4,1416.8
45.4569933,9.2428955,Zone 4,1417.1
45.4567174,9.2418932,Zone 4,1416.9
45.4568396,9.2420762,Zone 4,1416.9
45.4654866,9.229988,Zone 4,1413.6
45.4635005,9.2079671,Zone 4,1412.7
45.463463,9.2085754,Zone 4,1412.7
45.4608691,9.210166,Zone 4,1413.4
45.4495115,9.22777,Zone 4,1417.5
45.4319174,9.2430899,Zone 4,1421
45.4345872,9.2239461,Zone 4,1419.8
45.4400459,9.2419135,Zone 4,1419.4
45.4425148,9.2399995,Zone 4,1418.9
45.4379065,9.2434455,Zone 4,1419.8
45.4624655,9.2148914,Zone 4,1413.5
45.462437,9.2148261,Zone 4,1413.5
45.4623464,9.2143975,Zone 4,1413.5
45.4625027,9.2145136,Zone 4,1412.9
45.4629101,9.2145142,Zone 4,1412.9
45.4619819,9.2252307,Zone 4,1414.5
45.4424938,9.2394148,Zone 4,1419.3
45.4425673,9.2402831,Zone 4,1419
45.4426361,9.2403097,Zone 4,1419
45.4426542,9.240304,Zone 4,1419
45.4417844,9.2411057,Zone 4,1419.4
45.4411041,9.2403568,Zone 4,1419.4
45.4414294,9.2404543,Zone 4,1419.4
45.4413869,9.2404922,Zone 4,1419.4
45.4413169,9.2405254,Zone 4,1419.4
45.4413928,9.2411375,Zone 4,1419.4
45.4423523,9.2411793,Zone 4,1419.4
45.4423751,9.2410233,Zone 4,1419.4
45.4423967,9.2410903,Zone 4,1419.4
45.438441,9.2427568,Zone 4,1419.8
45.4384119,9.2428151,Zone 4,1419.8
45.4383752,9.2429121,Zone 4,1419.8
45.4383556,9.2429726,Zone 4,1419.8
45.4396473,9.2398322,Zone 4,1419.7
45.4428441,9.2452841,Zone 4,1419.4
45.4377259,9.2429083,Zone 4,1419.8
45.464755,9.2304517,Zone 4,1414.5
45.4358047,9.2440669,Zone 4,1420.2
45.4424241,9.2411123,Zone 4,1419.4
45.4423634,9.2409859,Zone 4,1419.4
45.4424005,9.2409601,Zone 4,1419.4
45.4645564,9.2082643,Zone 4,1412.7
45.4646288,9.2086217,Zone 4,1412.7
45.4642715,9.2076552,Zone 4,1412.7
45.464094,9.2076312,Zone 4,1412.7
45.4638217,9.2076527,Zone 4,1412.7
45.4634201,9.2083437,Zone 4,1412.7
45.4633894,9.2081577,Zone 4,1412.7
45.4616602,9.2213049,Zone 4,1414.1
45.4618857,9.2213305,Zone 4,1414.1
45.4618911,9.2214389,Zone 4,1414.1
45.4532925,9.2146134,Zone 4,1415.5
45.4666637,9.2443728,Zone 4,1415.1
45.4654772,9.2481171,Zone 4,1415.5
45.4610153,9.2119344,Zone 4,1413.4
45.4363506,9.2429208,Zone 4,1420.2
45.4365224,9.2426774,Zone 4,1420.2
45.4365435,9.2428066,Zone 4,1420.2
45.4370073,9.2436085,Zone 4,1420.2
45.4371841,9.2437066,Zone 4,1420.2
45.4371407,9.2436206,Zone 4,1420.2
45.4371383,9.2443797,Zone 4,1420.2
45.4371413,9.244422,Zone 4,1420.2
45.4365934,9.2448982,Zone 4,1420.2
45.4366974,9.2449142,Zone 4,1420.2
45.4367571,9.2450097,Zone 4,1420.3
45.4361041,9.2435611,Zone 4,1420.2
45.4359172,9.2430428,Zone 4,1420.2
45.4353591,9.2413583,Zone 4,1420.1
45.4361826,9.242221,Zone 4,1420.1
45.4362645,9.2422733,Zone 4,1420.1
45.4388646,9.2407367,Zone 4,1419.8
45.4388769,9.2407098,Zone 4,1419.8
45.4388443,9.2407615,Zone 4,1419.8
45.4391867,9.2403703,Zone 4,1419.8
45.4396724,9.2398373,Zone 4,1419.7
45.4396247,9.239826,Zone 4,1419.7
45.4379137,9.2405809,Zone 4,1419.8
45.4376187,9.2397914,Zone 4,1419.7
45.4375218,9.2396385,Zone 4,1419.7
45.437661,9.2398638,Zone 4,1419.7
45.4374964,9.2396479,Zone 4,1420
45.4379181,9.2403344,Zone 4,1419.8
45.4379046,9.2402959,Zone 4,1419.8
45.4548567,9.2267044,Zone 4,1416.3
45.456079,9.2259044,Zone 4,1415.7
45.4535306,9.2037025,Zone 4,1414.9
45.4443437,9.2163868,Zone 4,1417.7
45.4519445,9.2085633,Zone 4,1415.8
45.4523507,9.2089029,Zone 4,1415.8
45.4524384,9.208975,Zone 4,1415.8
45.452565,9.2083188,Zone 4,1415.3
45.4654471,9.2149912,Zone 4,1412.3
45.4516519,9.2074178,Zone 4,1415.7
45.4519164,9.2077865,Zone 4,1415.8
45.440338,9.2410804,Zone 4,1419.4
45.4404717,9.2410284,Zone 4,1419.4
45.4404353,9.240978,Zone 4,1419.4
45.4406154,9.2409591,Zone 4,1419.4
45.4422274,9.24075,Zone 4,1419.4
45.4415295,9.240753,Zone 4,1419.4
45.4415197,9.2409355,Zone 4,1419.4
45.4541227,9.2083301,Zone 4,1415.3
45.4560121,9.2110845,Zone 4,1414.6
45.4424265,9.2406931,Zone 4,1419.4
45.4424107,9.2407115,Zone 4,1419.4
45.4423874,9.2407223,Zone 4,1419.4
45.4438859,9.2453636,Zone 4,1419.4
45.4438709,9.2453931,Zone 4,1419.4
45.4438602,9.2454337,Zone 4,1419.4
45.4440689,9.2452035,Zone 4,1419.4
45.4440439,9.2452052,Zone 4,1419.4
45.4440116,9.2452035,Zone 4,1419.4
45.4439911,9.2452023,Zone 4,1419.4
45.4428471,9.2453167,Zone 4,1419.4
45.4238484,9.2530085,Zone 4,1422.1
45.4240028,9.2531271,Zone 4,1422.1
45.4641968,9.219135,Zone 4,1413.3
45.4300714,9.2452754,Zone 4,1421
45.4302481,9.2445539,Zone 4,1421
45.4302153,9.2446456,Zone 4,1421
45.4315222,9.2418657,Zone 4,1420.9
45.4315815,9.2418028,Zone 4,1420.9
45.452652,9.2290155,Zone 4,1416.4
45.453899,9.2075631,Zone 4,1415.3
45.4541014,9.2191317,Zone 4,1415.8
45.4640328,9.221356,Zone 4,1413.5
45.4643643,9.2279591,Zone 4,1414.1
45.4580587,9.2170694,Zone 4,1414.3
45.4380767,9.2238105,Zone 4,1418.9
45.4425833,9.2633363,Zone 4,1420.4
45.4446943,9.2441677,Zone 4,1419.2
45.4618149,9.2349476,Zone 4,1415.2
45.4618996,9.2348617,Zone 4,1415.2
45.4339948,9.2402042,Zone 4,1420.4
45.4341327,9.2401431,Zone 4,1420.4
45.4340556,9.2401702,Zone 4,1420.4
45.4336222,9.2401247,Zone 4,1420.4
45.4344043,9.2400466,Zone 4,1420.4
45.4345089,9.2400051,Zone 4,1420.4
45.4344498,9.2400243,Zone 4,1420.4
45.4341931,9.2401211,Zone 4,1420.4
45.4553722,9.2321553,Zone 4,1416.1
45.4397782,9.2419077,Zone 4,1419.8
45.4398201,9.2419606,Zone 4,1419.8
45.4396503,9.2418079,Zone 4,1419.8
45.4415429,9.2395242,Zone 4,1419.3
45.4694275,9.2632658,Zone 4,1416.7
45.4634355,9.2114827,Zone 4,1412.7
45.4668511,9.2653189,Zone 4,1417.1
45.4669371,9.2651586,Zone 4,1417.1
45.4669215,9.2651878,Zone 4,1417.1
45.4698886,9.2620158,Zone 4,1416.4
45.4308631,9.2442592,Zone 4,1421
45.4349161,9.2279117,Zone 4,1420
45.4437868,9.2159687,Zone 4,1417.7
45.439764,9.2418587,Zone 4,1419.8
45.4396595,9.2411584,Zone 4,1419.8
45.4396714,9.2412628,Zone 4,1419.8
45.440678,9.2401264,Zone 4,1419.4
45.4444247,9.2419991,Zone 4,1419
45.4444661,9.2420144,Zone 4,1419
45.4443818,9.2419838,Zone 4,1419
45.4444722,9.2418615,Zone 4,1419
45.4444469,9.2418899,Zone 4,1419
45.4444247,9.2419008,Zone 4,1419
45.4444339,9.2428785,Zone 4,1419.2
45.4342858,9.2402322,Zone 4,1420.4
45.4342663,9.2402407,Zone 4,1420.4
45.4342519,9.2402374,Zone 4,1420.4
45.4287685,9.2572279,Zone 4,1421.7
45.4287045,9.2571115,Zone 4,1421.7
45.4290368,9.2576366,Zone 4,1421.8
45.4251443,9.2524408,Zone 4,1421.9
45.4274709,9.2497908,Zone 4,1421.8
45.4610804,9.2119575,Zone 4,1413.4
45.4338115,9.240267,Zone 4,1420.4
45.4618197,9.2109814,Zone 4,1413.4
45.4618476,9.2105294,Zone 4,1413.4
45.4537312,9.2267326,Zone 4,1416.3
45.4537159,9.224692,Zone 4,1416.1
45.4537081,9.2243528,Zone 4,1416.1
45.4537711,9.2243469,Zone 4,1416.1
45.4542888,9.2243424,Zone 4,1416.1
45.4651533,9.2645143,Zone 4,1416.9
45.453522,9.2248601,Zone 4,1416.1
45.4560056,9.2236537,Zone 4,1415.5
45.4560629,9.2236552,Zone 4,1415.5
45.4555398,9.2236545,Zone 4,1415.5
45.45575,9.2236568,Zone 4,1415.5
45.455294,9.2236583,Zone 4,1415.5
45.455013,9.2236622,Zone 4,1415.5
45.4426118,9.2638208,Zone 4,1420.4
45.4643056,9.2280201,Zone 4,1414.1
45.4642608,9.2280904,Zone 4,1414.1
45.4631134,9.2119592,Zone 4,1412.7
45.4621006,9.210574,Zone 4,1413.4
45.4627811,9.2116365,Zone 4,1412.7
45.4257998,9.2517736,Zone 4,1421.9
45.4263082,9.2512076,Zone 4,1421.9
45.426457,9.2510581,Zone 4,1421.9
45.42657,9.2509358,Zone 4,1421.9
45.4266718,9.2508247,Zone 4,1421.9
45.4632207,9.2119251,Zone 4,1412.7
45.4624435,9.2113798,Zone 4,1413.4
45.4648236,9.214545,Zone 4,1412.9
45.4338997,9.2402373,Zone 4,1420.4
45.465888,9.217031,Zone 4,1412.5
45.4639174,9.21705,Zone 4,1413.1
45.4468096,9.2127972,Zone 4,1417.1
45.4350386,9.2443032,Zone 4,1420.2
45.4349829,9.2442352,Zone 4,1420.6
45.4349556,9.2442012,Zone 4,1420.6
45.4370635,9.2452267,Zone 4,1420.3
45.4374636,9.2440115,Zone 4,1420.2
45.4374937,9.2440629,Zone 4,1420.2
45.4373476,9.2441822,Zone 4,1420.2
45.4373264,9.2438341,Zone 4,1420.2
45.4374757,9.2440303,Zone 4,1420.2
45.4373272,9.2442148,Zone 4,1420.2
45.436336,9.2425643,Zone 4,1420.2
45.4363585,9.2424698,Zone 4,1420.1
45.4363617,9.2447177,Zone 4,1420.2
45.4363461,9.244674,Zone 4,1420.2
45.4362709,9.2444666,Zone 4,1420.2
45.436135,9.244116,Zone 4,1420.2
45.4361176,9.2440729,Zone 4,1420.2
45.4367074,9.2452624,Zone 4,1420.3
45.4367326,9.2452192,Zone 4,1420.3
45.4369707,9.2458219,Zone 4,1420.3
45.4369539,9.2457573,Zone 4,1420.3
45.436958,9.2458413,Zone 4,1420.3
45.4383988,9.2428526,Zone 4,1419.8
45.4369487,9.2458592,Zone 4,1420.3
45.4369243,9.245902,Zone 4,1420.3
45.4369378,9.2457397,Zone 4,1420.3
45.4369668,9.2457776,Zone 4,1420.3
45.4396568,9.2398904,Zone 4,1419.7
45.4396353,9.239886,Zone 4,1419.7
45.4360534,9.2458154,Zone 4,1420.3
45.4360439,9.2458338,Zone 4,1420.3
45.4360256,9.245864,Zone 4,1420.3
45.4360104,9.2458875,Zone 4,1420.3
45.4362465,9.2460514,Zone 4,1420.3
45.4362324,9.2460752,Zone 4,1420.3
45.4362177,9.2460984,Zone 4,1420.3
